"","sub","label","sulcal_depth_mm","hemi"
"556",164939,"ifrms",1.93475860227573,"lh"
"557",168240,"ifrms",3.8177936311996,"lh"
"558",176744,"ifrms",1.83046400562517,"lh"
"559",180937,"ifrms",0.971083390218484,"lh"
"560",185947,"ifrms",1.40355281579354,"lh"
"561",214019,"ifrms",2.22840978722934,"lh"
"562",268749,"ifrms",3.50615618381835,"lh"
"563",365343,"ifrms",4.82794112896149,"lh"
"564",380036,"ifrms",3.19368289152339,"lh"
"565",517239,"ifrms",3.45282955998385,"lh"
"566",522434,"ifrms",2.83517909441279,"lh"
"567",531536,"ifrms",1.13899673593274,"lh"
"568",566454,"ifrms",1.18169885414812,"lh"
"569",585256,"ifrms",2.80602874180808,"lh"
"570",622236,"ifrms",2.50443989251697,"lh"
"571",644044,"ifrms",1.7369653183669,"lh"
"572",679770,"ifrms",2.04934539363122,"lh"
"573",687163,"ifrms",2.55897051437803,"lh"
"574",867468,"ifrms",1.80109349399855,"lh"
"575",910241,"ifrms",2.23043725883917,"lh"
"576",959574,"ifrms",2.80204016517821,"lh"
"577",100206,"mcgs",17.334584644155,"rh"
"578",100307,"mcgs",15.106079598563,"rh"
"579",100408,"mcgs",16.5020671988727,"rh"
"580",100610,"mcgs",15.5964636092539,"rh"
"581",101006,"mcgs",13.4038226674903,"rh"
"582",101107,"mcgs",14.1926739571639,"rh"
"583",101309,"mcgs",13.1940266415212,"rh"
"584",101410,"mcgs",16.067718503948,"rh"
"585",101915,"mcgs",13.5032853635674,"rh"
"586",102008,"mcgs",11.7237517229408,"rh"
"587",102311,"mcgs",14.3822545133094,"rh"
"588",102513,"mcgs",17.6367657732633,"rh"
"589",102816,"mcgs",12.7319773670065,"rh"
"590",103111,"mcgs",11.0200381571717,"rh"
"591",103414,"mcgs",12.0831469408063,"rh"
"592",103515,"mcgs",10.9251998518918,"rh"
"593",103818,"mcgs",12.6212716878715,"rh"
"594",104416,"mcgs",12.7422525607662,"rh"
"595",104820,"mcgs",12.7966204934327,"rh"
"596",105014,"mcgs",12.2264301059826,"rh"
"597",105115,"mcgs",12.784273620018,"rh"
"598",105216,"mcgs",16.1549156142883,"rh"
"599",105620,"mcgs",12.8897484765222,"rh"
"600",106016,"mcgs",13.4988358098953,"rh"
"601",106319,"mcgs",13.7532760374433,"rh"
"602",106521,"mcgs",16.7950113092215,"rh"
"603",107018,"mcgs",7.2014628666658,"rh"
"604",107220,"mcgs",13.4091788304077,"rh"
"605",107321,"mcgs",13.0275867017664,"rh"
"606",107422,"mcgs",13.176866657502,"rh"
"607",107725,"mcgs",13.5927539336591,"rh"
"608",108121,"mcgs",12.9782427092707,"rh"
"609",108222,"mcgs",13.1739318023957,"rh"
"610",108323,"mcgs",14.6784900182649,"rh"
"611",108525,"mcgs",13.6316957984852,"rh"
"612",108828,"mcgs",14.5979031099576,"rh"
"613",109123,"mcgs",16.5718605107416,"rh"
"614",109325,"mcgs",13.7273425983088,"rh"
"615",109830,"mcgs",13.4742911530028,"rh"
"616",110007,"mcgs",11.4530588011058,"rh"
"617",110411,"mcgs",13.2879989214578,"rh"
"618",110613,"mcgs",14.6992420366452,"rh"
"619",112920,"mcgs",14.5407591391899,"rh"
"620",114924,"mcgs",12.9883546146824,"rh"
"621",120111,"mcgs",14.8227135320775,"rh"
"622",128127,"mcgs",11.7346018203818,"rh"
"623",133928,"mcgs",17.0596530830361,"rh"
"624",144125,"mcgs",14.1761984393975,"rh"
"625",146937,"mcgs",13.2877444902099,"rh"
"626",151425,"mcgs",12.3790033198191,"rh"
"627",151829,"mcgs",12.7259937086342,"rh"
"628",164939,"mcgs",12.5998428100109,"rh"
"629",168240,"mcgs",16.4137764282113,"rh"
"630",176744,"mcgs",15.6205907380792,"rh"
"631",180937,"mcgs",12.8998572873221,"rh"
"632",185947,"mcgs",12.7589653557862,"rh"
"633",214019,"mcgs",12.5204428594929,"rh"
"634",268749,"mcgs",16.6656259480871,"rh"
"635",365343,"mcgs",14.8911781481437,"rh"
"636",380036,"mcgs",15.137891653294,"rh"
"637",517239,"mcgs",14.8481560889709,"rh"
"638",522434,"mcgs",13.3992707930228,"rh"
"639",531536,"mcgs",17.9332598181395,"rh"
"640",566454,"mcgs",13.3989679716873,"rh"
"641",585256,"mcgs",16.0101659450744,"rh"
"642",622236,"mcgs",13.8364623928866,"rh"
"643",644044,"mcgs",16.0826741477314,"rh"
"644",679770,"mcgs",15.7943930365076,"rh"
"645",687163,"mcgs",13.9358139186691,"rh"
"646",867468,"mcgs",14.9521261861564,"rh"
"647",910241,"mcgs",14.5424582821119,"rh"
"648",959574,"mcgs",12.1999498979182,"rh"
"649",100206,"pos",25.0715553543713,"rh"
"650",100307,"pos",21.4499316463314,"rh"
"651",100408,"pos",23.606452448882,"rh"
"652",100610,"pos",19.6713546274042,"rh"
"653",101006,"pos",18.2541826273438,"rh"
"654",101107,"pos",19.7408051566885,"rh"
"655",101309,"pos",24.2685741934206,"rh"
"656",101410,"pos",22.4428383474193,"rh"
"657",101915,"pos",18.3284132748756,"rh"
"658",102008,"pos",17.7457161773641,"rh"
"659",102311,"pos",23.5756736321903,"rh"
"660",102513,"pos",24.0584905371319,"rh"
"661",102816,"pos",19.2993366625307,"rh"
"662",103111,"pos",19.2236504414432,"rh"
"663",103414,"pos",17.9580106095935,"rh"
"664",103515,"pos",18.7891194228526,"rh"
"665",103818,"pos",17.4749949034308,"rh"
"666",104416,"pos",16.3578025914401,"rh"
"667",104820,"pos",18.4113245442715,"rh"
"668",105014,"pos",20.1452137296782,"rh"
"669",105115,"pos",15.1917801407842,"rh"
"670",105216,"pos",22.2278935233911,"rh"
"671",105620,"pos",20.754979931094,"rh"
"672",106016,"pos",16.6062167686667,"rh"
"673",106319,"pos",16.5086275868518,"rh"
"674",106521,"pos",17.3189334752158,"rh"
"675",107018,"pos",17.4220708636163,"rh"
"676",107220,"pos",20.4906226204332,"rh"
"677",107321,"pos",21.7087632127432,"rh"
"678",107422,"pos",21.9575054767873,"rh"
"679",107725,"pos",17.4526142084511,"rh"
"680",108121,"pos",16.4623472944401,"rh"
"681",108222,"pos",21.2777869719144,"rh"
"682",108323,"pos",20.9455089993173,"rh"
"683",108525,"pos",20.679025410758,"rh"
"684",108828,"pos",19.6615648993351,"rh"
"685",109123,"pos",22.3775200353125,"rh"
"686",109325,"pos",21.2130572965358,"rh"
"687",109830,"pos",19.323401782173,"rh"
"688",110007,"pos",16.3838711431965,"rh"
"689",110411,"pos",20.6512441234757,"rh"
"690",110613,"pos",21.9085580323212,"rh"
"691",112920,"pos",20.9569552266709,"rh"
"692",114924,"pos",22.9170430402476,"rh"
"693",120111,"pos",24.978069470417,"rh"
"694",128127,"pos",17.5169586336283,"rh"
"695",133928,"pos",24.3616724490415,"rh"
"696",144125,"pos",20.1213834629276,"rh"
"697",146937,"pos",19.8196646980355,"rh"
"698",151425,"pos",18.267402342215,"rh"
"699",151829,"pos",20.840473206087,"rh"
"700",164939,"pos",17.6861096509145,"rh"
"701",168240,"pos",23.9545789411124,"rh"
"702",176744,"pos",25.8318383770479,"rh"
"703",180937,"pos",19.9015749797761,"rh"
"704",185947,"pos",17.4168828419797,"rh"
"705",214019,"pos",18.2558518763976,"rh"
"706",268749,"pos",24.1570391026082,"rh"
"707",365343,"pos",18.0980546303186,"rh"
"708",380036,"pos",21.9582792196422,"rh"
"709",517239,"pos",17.6325078648705,"rh"
"710",522434,"pos",17.2722843195372,"rh"
"711",531536,"pos",22.259974536883,"rh"
"712",566454,"pos",21.298590633155,"rh"
"713",585256,"pos",15.5945431706903,"rh"
"714",622236,"pos",20.7029337249377,"rh"
"715",644044,"pos",18.7220641568182,"rh"
"716",679770,"pos",21.0675200214549,"rh"
"717",687163,"pos",21.0849735510926,"rh"
"718",867468,"pos",20.1745639543581,"rh"
"719",910241,"pos",18.9095278027773,"rh"
"720",959574,"pos",18.3096233113473,"rh"
"721",100206,"prcus_p",14.6569121955802,"rh"
"722",100307,"prcus_p",11.6630734596011,"rh"
"723",100408,"prcus_p",13.2535448265475,"rh"
"724",100610,"prcus_p",6.66516433246046,"rh"
"725",101006,"prcus_p",6.78614282124942,"rh"
"726",101107,"prcus_p",2.15262233663025,"rh"
"727",101309,"prcus_p",7.95018952570453,"rh"
"728",101410,"prcus_p",1.6181939386067,"rh"
"729",101915,"prcus_p",8.98192234640797,"rh"
"730",102008,"prcus_p",5.08967262791012,"rh"
"731",102311,"prcus_p",9.45402296388935,"rh"
"732",102513,"prcus_p",0.876360966882791,"rh"
"733",102816,"prcus_p",1.86822721113119,"rh"
"734",103111,"prcus_p",6.68053931472173,"rh"
"735",103414,"prcus_p",2.95101528675836,"rh"
"736",103515,"prcus_p",4.82896527579908,"rh"
"737",103818,"prcus_p",8.80012151544995,"rh"
"738",104416,"prcus_p",3.71792179554615,"rh"
"739",104820,"prcus_p",5.31753103805582,"rh"
"740",105014,"prcus_p",0.570515108988549,"rh"
"741",105115,"prcus_p",6.84049920553371,"rh"
"742",105216,"prcus_p",4.54845374106869,"rh"
"743",105620,"prcus_p",11.1200709877279,"rh"
"744",106016,"prcus_p",3.39308032885555,"rh"
"745",106319,"prcus_p",9.66395248751011,"rh"
"746",106521,"prcus_p",10.8884383522075,"rh"
"747",107018,"prcus_p",10.5305949606222,"rh"
"748",107220,"prcus_p",4.61507619081121,"rh"
"749",107321,"prcus_p",5.4517440133796,"rh"
"750",107422,"prcus_p",9.38011220066501,"rh"
"751",107725,"prcus_p",2.36811718827586,"rh"
"752",108121,"prcus_p",4.5384536242115,"rh"
"753",108222,"prcus_p",5.1727814658094,"rh"
"754",108323,"prcus_p",5.31987920605484,"rh"
"755",108525,"prcus_p",6.47657123980824,"rh"
"756",108828,"prcus_p",4.03511645406257,"rh"
"757",109123,"prcus_p",3.94617267866607,"rh"
"758",109325,"prcus_p",2.84531005111113,"rh"
"759",109830,"prcus_p",2.06376059208048,"rh"
"760",110007,"prcus_p",9.09984815988019,"rh"
"761",110411,"prcus_p",3.70884765600434,"rh"
"762",110613,"prcus_p",7.01961042177349,"rh"
"763",112920,"prcus_p",9.57116354475391,"rh"
"764",114924,"prcus_p",7.4165673386154,"rh"
"765",120111,"prcus_p",9.54128540912778,"rh"
"766",128127,"prcus_p",7.78197172317662,"rh"
"767",133928,"prcus_p",1.96367488244935,"rh"
"768",144125,"prcus_p",1.96935944424713,"rh"
"769",146937,"prcus_p",11.1335601571958,"rh"
"770",151425,"prcus_p",5.4757736850826,"rh"
"771",151829,"prcus_p",7.7116269754546,"rh"
"772",164939,"prcus_p",7.84793243324222,"rh"
"773",168240,"prcus_p",3.17998507346977,"rh"
"774",176744,"prcus_p",2.20910585778068,"rh"
"775",180937,"prcus_p",7.1742440550695,"rh"
"776",185947,"prcus_p",6.48015483160066,"rh"
"777",214019,"prcus_p",9.17137685606292,"rh"
"778",268749,"prcus_p",5.8899969452966,"rh"
"779",365343,"prcus_p",1.18376384624731,"rh"
"780",380036,"prcus_p",8.15933531723583,"rh"
"781",517239,"prcus_p",3.67795973288037,"rh"
"782",522434,"prcus_p",10.4021564381616,"rh"
"783",531536,"prcus_p",12.6353888301842,"rh"
"784",566454,"prcus_p",3.73773479496829,"rh"
"785",585256,"prcus_p",8.98683655451475,"rh"
"786",622236,"prcus_p",11.1721980655465,"rh"
"787",644044,"prcus_p",1.90308303574258,"rh"
"788",679770,"prcus_p",5.15723390760152,"rh"
"789",687163,"prcus_p",4.83218222562597,"rh"
"790",867468,"prcus_p",3.2005594662781,"rh"
"791",910241,"prcus_p",9.0898077618748,"rh"
"792",959574,"prcus_p",9.26716773916878,"rh"
"793",100206,"prcus_i",13.3584003045007,"rh"
"794",100307,"prcus_i",10.877033618449,"rh"
"795",100408,"prcus_i",13.0060375534826,"rh"
"796",100610,"prcus_i",6.2389509535608,"rh"
"797",101006,"prcus_i",2.85965043962054,"rh"
"798",101107,"prcus_i",8.81913290933713,"rh"
"799",101309,"prcus_i",1.2895396674779,"rh"
"800",101410,"prcus_i",9.1623312374356,"rh"
"801",101915,"prcus_i",8.32599338709769,"rh"
"802",102008,"prcus_i",9.81000133391462,"rh"
"803",102311,"prcus_i",12.759636670535,"rh"
"804",102513,"prcus_i",12.672912938802,"rh"
"805",102816,"prcus_i",11.5375707366711,"rh"
"806",103111,"prcus_i",13.6641309399745,"rh"
"807",103414,"prcus_i",10.6324149803072,"rh"
"808",103515,"prcus_i",8.93701601727701,"rh"
"809",103818,"prcus_i",3.92843671292166,"rh"
"810",104416,"prcus_i",12.8291505933178,"rh"
"811",104820,"prcus_i",10.3398530419914,"rh"
"812",105014,"prcus_i",9.21995817711932,"rh"
"813",105115,"prcus_i",11.7299986963382,"rh"
"814",105216,"prcus_i",11.8317935225281,"rh"
"815",105620,"prcus_i",11.8934339250035,"rh"
"816",106016,"prcus_i",11.3088744226415,"rh"
"817",106319,"prcus_i",4.60274382489377,"rh"
"818",106521,"prcus_i",0.966676762919343,"rh"
"819",107018,"prcus_i",10.5457188700424,"rh"
"820",107220,"prcus_i",9.77998754430829,"rh"
"821",107321,"prcus_i",7.87743559679842,"rh"
"822",107422,"prcus_i",12.4778397439197,"rh"
"823",107725,"prcus_i",10.5343609505033,"rh"
"824",108121,"prcus_i",1.81808452565921,"rh"
"825",108222,"prcus_i",7.31878503169878,"rh"
"826",108323,"prcus_i",11.3195401452278,"rh"
"827",108525,"prcus_i",5.82811976140128,"rh"
"828",108828,"prcus_i",9.51453198631715,"rh"
"829",109123,"prcus_i",9.83378514507975,"rh"
"830",109325,"prcus_i",2.8617917195379,"rh"
"831",109830,"prcus_i",8.75497271072589,"rh"
"832",110007,"prcus_i",8.84571691117712,"rh"
"833",110411,"prcus_i",11.367404149433,"rh"
"834",110613,"prcus_i",9.65414637800691,"rh"
"835",112920,"prcus_i",6.87354231887475,"rh"
"836",114924,"prcus_i",6.2694569541578,"rh"
"837",120111,"prcus_i",12.3680645826569,"rh"
"838",128127,"prcus_i",2.35346776354278,"rh"
"839",133928,"prcus_i",11.2106535602572,"rh"
"840",144125,"prcus_i",10.2652276065962,"rh"
"841",146937,"prcus_i",12.6497328046575,"rh"
"842",151425,"prcus_i",11.520314741162,"rh"
"843",151829,"prcus_i",5.42299030214701,"rh"
"844",164939,"prcus_i",6.9392942784048,"rh"
"845",168240,"prcus_i",11.7283813636365,"rh"
"846",176744,"prcus_i",14.2202204316449,"rh"
"847",180937,"prcus_i",6.0462279848044,"rh"
"848",185947,"prcus_i",10.2832713339211,"rh"
"849",214019,"prcus_i",9.01460328368252,"rh"
"850",268749,"prcus_i",12.7345221709551,"rh"
"851",365343,"prcus_i",9.79701505704021,"rh"
"852",380036,"prcus_i",13.3322413607295,"rh"
"853",517239,"prcus_i",11.7319071671516,"rh"
"854",522434,"prcus_i",11.5828097755243,"rh"
"855",531536,"prcus_i",14.2465141549763,"rh"
"856",566454,"prcus_i",10.2900087665936,"rh"
"857",585256,"prcus_i",8.37925403796084,"rh"
"858",622236,"prcus_i",10.7969397799989,"rh"
"859",644044,"prcus_i",11.6655141553446,"rh"
"860",679770,"prcus_i",8.44970583606079,"rh"
"861",687163,"prcus_i",11.8668159435164,"rh"
"862",867468,"prcus_i",9.38155129172785,"rh"
"863",910241,"prcus_i",9.85454471059555,"rh"
"864",959574,"prcus_i",12.429512623883,"rh"
"865",100206,"prcus_a",12.7563641222614,"rh"
"866",100307,"prcus_a",10.6356923506956,"rh"
"867",100408,"prcus_a",13.4223899809614,"rh"
"868",100610,"prcus_a",11.6003364678845,"rh"
"869",101006,"prcus_a",8.43929960624275,"rh"
"870",101107,"prcus_a",7.63063702071166,"rh"
"871",101309,"prcus_a",10.7967995234684,"rh"
"872",101410,"prcus_a",9.73256122869356,"rh"
"873",101915,"prcus_a",9.42247358881909,"rh"
"874",102008,"prcus_a",6.99974470843643,"rh"
"875",102311,"prcus_a",8.56791319709798,"rh"
"876",102513,"prcus_a",3.90564701981849,"rh"
"877",102816,"prcus_a",2.31465289200038,"rh"
"878",103111,"prcus_a",3.45536965683249,"rh"
"879",103414,"prcus_a",2.20077151901861,"rh"
"880",103515,"prcus_a",8.24272184463024,"rh"
"881",103818,"prcus_a",5.24133221883663,"rh"
"882",104416,"prcus_a",2.43297956544932,"rh"
"883",104820,"prcus_a",2.7363115589819,"rh"
"884",105014,"prcus_a",9.79746222469771,"rh"
"885",105115,"prcus_a",10.0884891423247,"rh"
"886",105216,"prcus_a",9.30495950850588,"rh"
"887",105620,"prcus_a",10.6366204631644,"rh"
"888",106016,"prcus_a",5.01672618944546,"rh"
"889",106319,"prcus_a",10.2764627353052,"rh"
"890",106521,"prcus_a",7.84902751870172,"rh"
"891",107018,"prcus_a",11.7699838887282,"rh"
"892",107220,"prcus_a",11.9007175431304,"rh"
"893",107321,"prcus_a",8.75658371118056,"rh"
"894",107422,"prcus_a",8.23535166312258,"rh"
"895",107725,"prcus_a",3.92200266089344,"rh"
"896",108121,"prcus_a",11.1741297652934,"rh"
"897",108222,"prcus_a",10.577317932209,"rh"
"898",108323,"prcus_a",9.27785686478764,"rh"
"899",108525,"prcus_a",12.6698356190891,"rh"
"900",108828,"prcus_a",6.74387883062798,"rh"
"901",109123,"prcus_a",7.33716479999473,"rh"
"902",109325,"prcus_a",8.58197892307479,"rh"
"903",109830,"prcus_a",7.67095435220789,"rh"
"904",110007,"prcus_a",7.64622941309814,"rh"
"905",110411,"prcus_a",8.35310944008344,"rh"
"906",110613,"prcus_a",13.8646664496405,"rh"
"907",112920,"prcus_a",8.52265748240357,"rh"
"908",114924,"prcus_a",6.91337190217612,"rh"
"909",120111,"prcus_a",10.4799625363204,"rh"
"910",128127,"prcus_a",7.46751003604517,"rh"
"911",133928,"prcus_a",9.68811328953022,"rh"
"912",144125,"prcus_a",5.27742596455684,"rh"
"913",146937,"prcus_a",9.20055705036097,"rh"
"914",151425,"prcus_a",6.21839943546585,"rh"
"915",151829,"prcus_a",11.7852682097612,"rh"
"916",164939,"prcus_a",11.0781544954733,"rh"
"917",168240,"prcus_a",7.9424327239625,"rh"
"918",176744,"prcus_a",11.4679950648469,"rh"
"919",180937,"prcus_a",11.28797960525,"rh"
"920",185947,"prcus_a",1.56577533509981,"rh"
"921",214019,"prcus_a",7.7217436569615,"rh"
"922",268749,"prcus_a",10.3059355136457,"rh"
"923",365343,"prcus_a",1.1334254643516,"rh"
"924",380036,"prcus_a",9.11959234545564,"rh"
"925",517239,"prcus_a",4.93787624211126,"rh"
"926",522434,"prcus_a",2.49009758643606,"rh"
"927",531536,"prcus_a",14.5378615123794,"rh"
"928",566454,"prcus_a",5.87845526996742,"rh"
"929",585256,"prcus_a",12.502598117143,"rh"
"930",622236,"prcus_a",4.05309819336395,"rh"
"931",644044,"prcus_a",1.44850817526845,"rh"
"932",679770,"prcus_a",12.5816957829779,"rh"
"933",687163,"prcus_a",2.38497321744763,"rh"
"934",867468,"prcus_a",11.1213463692306,"rh"
"935",910241,"prcus_a",11.5106255307257,"rh"
"936",959574,"prcus_a",1.72710794762488,"rh"
"937",100206,"prculs_d",15.3834588578419,"rh"
"938",100307,"prculs_d",16.265241792483,"rh"
"939",100408,"prculs_d",15.5047874469072,"rh"
"940",100610,"prculs_d",13.7258983515072,"rh"
"941",101006,"prculs_d",14.4829715607182,"rh"
"942",101107,"prculs_d",10.416026873901,"rh"
"943",101309,"prculs_d",16.0573424409532,"rh"
"944",101410,"prculs_d",11.2651186221184,"rh"
"945",101915,"prculs_d",12.3859249876758,"rh"
"946",102008,"prculs_d",15.0563915228771,"rh"
"947",102311,"prculs_d",14.4071185704713,"rh"
"948",102513,"prculs_d",17.7231364995018,"rh"
"949",102816,"prculs_d",8.10646685316544,"rh"
"950",103111,"prculs_d",12.3718586447899,"rh"
"951",103414,"prculs_d",10.4067300546856,"rh"
"952",103515,"prculs_d",12.6380221830869,"rh"
"953",103818,"prculs_d",13.3915731759243,"rh"
"954",104416,"prculs_d",14.5532377563606,"rh"
"955",104820,"prculs_d",16.7378077107819,"rh"
"956",105014,"prculs_d",10.5695300849559,"rh"
"957",105115,"prculs_d",14.066335705835,"rh"
"958",105216,"prculs_d",15.2716271034411,"rh"
"959",105620,"prculs_d",16.0311142600745,"rh"
"960",106016,"prculs_d",11.3501319726169,"rh"
"961",106319,"prculs_d",8.98426209107628,"rh"
"962",106521,"prculs_d",10.2332555833071,"rh"
"963",107018,"prculs_d",12.7890585396824,"rh"
"964",107220,"prculs_d",7.34230652193442,"rh"
"965",107321,"prculs_d",15.2977607539783,"rh"
"966",107422,"prculs_d",19.095861557285,"rh"
"967",107725,"prculs_d",10.1525718368692,"rh"
"968",108121,"prculs_d",14.6526747583237,"rh"
"969",108222,"prculs_d",15.6486431009153,"rh"
"970",108323,"prculs_d",11.5926032669197,"rh"
"971",108525,"prculs_d",14.7186584856822,"rh"
"972",108828,"prculs_d",13.8563533905241,"rh"
"973",109123,"prculs_d",18.9250715110225,"rh"
"974",109325,"prculs_d",13.0865815941313,"rh"
"975",109830,"prculs_d",15.8248156136595,"rh"
"976",110007,"prculs_d",11.3348064623591,"rh"
"977",110411,"prculs_d",9.70579899918636,"rh"
"978",110613,"prculs_d",15.8736543566351,"rh"
"979",112920,"prculs_d",12.9450331705334,"rh"
"980",114924,"prculs_d",18.0056453705193,"rh"
"981",120111,"prculs_d",14.1570288939659,"rh"
"982",128127,"prculs_d",10.7292359352689,"rh"
"983",133928,"prculs_d",10.0448855592172,"rh"
"984",144125,"prculs_d",10.3666627381821,"rh"
"985",146937,"prculs_d",14.1056054107865,"rh"
"986",151425,"prculs_d",14.9780622173111,"rh"
"987",151829,"prculs_d",12.6796711259186,"rh"
"988",164939,"prculs_d",15.0301308212915,"rh"
"989",168240,"prculs_d",16.5382671625083,"rh"
"990",176744,"prculs_d",17.0272874578054,"rh"
"991",180937,"prculs_d",13.0335893114659,"rh"
"992",185947,"prculs_d",11.5608197339135,"rh"
"993",214019,"prculs_d",13.9476064186437,"rh"
"994",268749,"prculs_d",15.9533730794433,"rh"
"995",365343,"prculs_d",9.28017372845548,"rh"
"996",380036,"prculs_d",13.3057170781136,"rh"
"997",517239,"prculs_d",12.2665781704029,"rh"
"998",522434,"prculs_d",9.44948549848019,"rh"
"999",531536,"prculs_d",16.0083405793908,"rh"
"1000",566454,"prculs_d",12.7343102601602,"rh"
"1001",585256,"prculs_d",10.3311591488255,"rh"
"1002",622236,"prculs_d",15.1856572526793,"rh"
"1003",644044,"prculs_d",14.3110505428001,"rh"
"1004",679770,"prculs_d",6.89120755463272,"rh"
"1005",687163,"prculs_d",14.4489669036608,"rh"
"1006",867468,"prculs_d",13.9267954440245,"rh"
"1007",910241,"prculs_d",15.7739950143618,"rh"
"1008",959574,"prculs_d",10.4697731531975,"rh"
"1009",100206,"spls",12.9332716057945,"rh"
"1010",100307,"spls",9.21497206404734,"rh"
"1011",100408,"spls",8.63449801310762,"rh"
"1012",100610,"spls",10.9769258163703,"rh"
"1013",101006,"spls",8.85180265009742,"rh"
"1014",101107,"spls",6.34745734130846,"rh"
"1015",101309,"spls",13.7246078247049,"rh"
"1016",101410,"spls",13.9216069707183,"rh"
"1017",101915,"spls",12.0000542390067,"rh"
"1018",102008,"spls",12.5037912895674,"rh"
"1019",102311,"spls",12.0397233503891,"rh"
"1020",102513,"spls",13.4646659856833,"rh"
"1021",102816,"spls",10.0550707569478,"rh"
"1022",103111,"spls",12.1483314305599,"rh"
"1023",103414,"spls",11.0366629026318,"rh"
"1024",103515,"spls",8.95400193860095,"rh"
"1025",103818,"spls",6.2542487391669,"rh"
"1026",104416,"spls",12.9053041772149,"rh"
"1027",104820,"spls",10.4462431092712,"rh"
"1028",105014,"spls",10.4622709945714,"rh"
"1029",105115,"spls",12.4800414189592,"rh"
"1030",105216,"spls",13.2663344565502,"rh"
"1031",105620,"spls",13.8999283871917,"rh"
"1032",106016,"spls",12.5346270186681,"rh"
"1033",106319,"spls",12.7920113333312,"rh"
"1034",106521,"spls",11.0782206943899,"rh"
"1035",107018,"spls",12.1402825560228,"rh"
"1036",107220,"spls",11.7214229306659,"rh"
"1037",107321,"spls",11.7535081618405,"rh"
"1038",107422,"spls",12.6152684485303,"rh"
"1039",107725,"spls",10.0760509154212,"rh"
"1040",108121,"spls",12.6067574824974,"rh"
"1041",108222,"spls",12.4164535953474,"rh"
"1042",108323,"spls",10.9661513820743,"rh"
"1043",108525,"spls",11.787796971045,"rh"
"1044",108828,"spls",9.6392275940843,"rh"
"1045",109123,"spls",12.5773685876356,"rh"
"1046",109325,"spls",10.3177766190783,"rh"
"1047",109830,"spls",9.52711423431494,"rh"
"1048",110007,"spls",7.49017649786459,"rh"
"1049",110411,"spls",11.4086901943182,"rh"
"1050",110613,"spls",13.4577444954047,"rh"
"1051",112920,"spls",10.9510244077656,"rh"
"1052",114924,"spls",12.0449442696468,"rh"
"1053",120111,"spls",11.7151275396458,"rh"
"1054",128127,"spls",10.6726224018475,"rh"
"1055",133928,"spls",11.9650792120037,"rh"
"1056",144125,"spls",12.3304246864188,"rh"
"1057",146937,"spls",11.2378786100598,"rh"
"1058",151425,"spls",12.6961458158406,"rh"
"1059",151829,"spls",13.9896701031338,"rh"
"1060",164939,"spls",10.5729807111626,"rh"
"1061",168240,"spls",11.6295607621215,"rh"
"1062",176744,"spls",13.4295069085551,"rh"
"1063",180937,"spls",13.7195469438136,"rh"
"1064",185947,"spls",10.3709658075247,"rh"
"1065",214019,"spls",11.269790535951,"rh"
"1066",268749,"spls",10.3870447452058,"rh"
"1067",365343,"spls",12.0766127898303,"rh"
"1068",380036,"spls",9.40887795022473,"rh"
"1069",517239,"spls",12.8286523497303,"rh"
"1070",522434,"spls",11.4261565323544,"rh"
"1071",531536,"spls",8.45430898292334,"rh"
"1072",566454,"spls",8.70132274970011,"rh"
"1073",585256,"spls",12.9329603709136,"rh"
"1074",622236,"spls",11.2649752434859,"rh"
"1075",644044,"spls",11.1360365113725,"rh"
"1076",679770,"spls",12.5126261142729,"rh"
"1077",687163,"spls",13.4117614843989,"rh"
"1078",867468,"spls",11.4811424872275,"rh"
"1079",910241,"spls",13.9029743256234,"rh"
"1080",959574,"spls",12.1688732446015,"rh"
"1081",100206,"ifrms",1.55200809062628,"rh"
"1082",100307,"ifrms",1.53941283249265,"rh"
"1083",100408,"ifrms",1.84077500836986,"rh"
"1084",100610,"ifrms",1.17901414883725,"rh"
"1085",101006,"ifrms",3.07911587699394,"rh"
"1086",101107,"ifrms",0.900596996534131,"rh"
"1087",101309,"ifrms",1.30367335165497,"rh"
"1088",101410,"ifrms",0.830077140682372,"rh"
"1089",101915,"ifrms",2.50681957559606,"rh"
"1090",102008,"ifrms",0.655582546576814,"rh"
"1091",102311,"ifrms",1.55579636817228,"rh"
"1092",102513,"ifrms",1.33190936448195,"rh"
"1093",102816,"ifrms",1.84061119602864,"rh"
"1094",103111,"ifrms",2.25222535544219,"rh"
"1095",103414,"ifrms",0.750546298127835,"rh"
"1096",103515,"ifrms",0.582523130995701,"rh"
"1097",103818,"ifrms",2.23332991874111,"rh"
"1098",104416,"ifrms",0.453711559282962,"rh"
"1099",104820,"ifrms",5.68451338758063,"rh"
"1100",105014,"ifrms",1.28200303418266,"rh"
"1101",105115,"ifrms",0.578515051871345,"rh"
"1102",105216,"ifrms",0.969494421772021,"rh"
"1103",105620,"ifrms",1.55271475156218,"rh"
"1104",106016,"ifrms",1.98008990404415,"rh"
"1105",106319,"ifrms",1.47467645854912,"rh"
"1106",106521,"ifrms",0.698734651149537,"rh"
"1107",107018,"ifrms",4.1752107296407,"rh"
"1108",107220,"ifrms",9.60935155013839,"rh"
"1109",107321,"ifrms",2.91725077316736,"rh"
"1110",107422,"ifrms",0.868599567336956,"rh"
